Purchase_Date,Falchion,Falchion_Autotronic_BS,Falchion_Autotronic_FN,Falchion_Autotronic_FT,Falchion_Autotronic_MW,Falchion_Autotronic_WW,Falchion_Black_laminate_BS,Falchion_Black_laminate_FN,Falchion_Black_laminate_FT,Falchion_Black_laminate_MW,Falchion_Black_laminate_WW,Falchion_Blue_Steel_BS,Falchion_Blue_Steel_FN,Falchion_Blue_Steel_FT,Falchion_Blue_Steel_MW,Falchion_Blue_Steel_WW,Falchion_Boreal_forest_BS,Falchion_Boreal_forest_FN,Falchion_Boreal_forest_FT,Falchion_Boreal_forest_MW,Falchion_Boreal_forest_WW,Falchion_Bright_Water_BS,Falchion_Bright_Water_FN,Falchion_Bright_Water_FT,Falchion_Bright_Water_MW,Falchion_Bright_Water_WW,Falchion_Case_Hardened_BS,Falchion_Case_Hardened_FN,Falchion_Case_Hardened_FT,Falchion_Case_Hardened_MW,Falchion_Case_Hardened_WW,Falchion_Crimson_web_BS,Falchion_Crimson_web_FN,Falchion_Crimson_web_FT,Falchion_Crimson_web_MW,Falchion_Crimson_web_WW,Falchion_Damascus_Steel_BS,Falchion_Damascus_Steel_FN,Falchion_Damascus_Steel_FT,Falchion_Damascus_Steel_MW,Falchion_Damascus_Steel_WW,Falchion_Doppler_FN,Falchion_Doppler_MW,Falchion_Fade_FN,Falchion_Fade_MW,Falchion_Forest_DDPAT_BS,Falchion_Forest_DDPAT_FN,Falchion_Forest_DDPAT_FT,Falchion_Forest_DDPAT_MW,Falchion_Forest_DDPAT_WW,Falchion_Freehand_BS,Falchion_Freehand_FN,Falchion_Freehand_FT,Falchion_Freehand_MW,Falchion_Freehand_WW,Falchion_Gamma_Doppler_FN,Falchion_Gamma_Doppler_MW,Falchion_Lore_BS,Falchion_Lore_FN,Falchion_Lore_FT,Falchion_Lore_MW,Falchion_Marble_Fade_FN,Falchion_Marble_Fade_MW,Falchion_Night_BS,Falchion_Night_FT,Falchion_Night_MW,Falchion_Rust_coat_BS,Falchion_Rust_coat_WW,Falchion_safari_mesh_BS,Falchion_safari_mesh_FT,Falchion_safari_mesh_MW,Falchion_safari_mesh_WW,Falchion_Scorched_BS,Falchion_Scorched_FN,Falchion_Scorched_FT,Falchion_Scorched_MW,Falchion_Scorched_WW,Falchion_Slaughter_FN,Falchion_Slaughter_FT,Falchion_Slaughter_MW,Falchion_Stained_BS,Falchion_Stained_FN,Falchion_Stained_FT,Falchion_Stained_MW,Falchion_Stained_WW,Falchion_Tiger_Tooth_FN,Falchion_Tiger_Tooth_MW,Falchion_Ultraviolet_FN,Falchion_Ultraviolet_FT,Falchion_Ultraviolet_MW,Falchion_Ultraviolet_WW,Falchion_Urban_masked_BS,Falchion_Urban_masked_FN,Falchion_Urban_masked_FT,Falchion_Urban_masked_MW,Falchion_Urban_masked_WW
Jan 11 2018,78.334,,,,,,,,,,,82.767,,79.931,85.941,77.371,61.544,,65.954,,,,,,,,89.517,,90.434,104.447,89.139,,,94.573,127.119,91.695,,115.0,89.804,95.848,,168.378,,137.553,145.677,57.381,,62.587,,92.038,,,,,,,,,,,,212.669,,67.095,76.957,103.301,86.194,,,59.904,65.921,47.126,58.853,,63.737,,,139.545,,119.662,59.935,,62.456,69.532,66.833,156.405,172.305,,87.22,,80.778,62.781,,64.658,67.575,
Jan 12 2018,79.975,,,,,,,,,,,72.959,,77.782,87.393,76.704,,,65.855,81.347,,,,,,,76.348,,90.577,96.285,88.319,74.778,,97.661,138.285,96.61,85.74,107.88,81.167,107.515,83.724,223.062,,136.448,,56.431,,62.926,61.327,68.727,,,,,,,,,,,,211.158,,,68.222,,72.435,,61.46,58.559,68.264,57.5,59.075,,57.823,55.85,,145.486,,122.483,53.929,,62.428,69.127,61.971,162.837,180.467,,81.027,,,62.793,,62.273,66.677,
Jan 13 2018,80.13,,,,,,,,,,,83.875,,82.807,79.644,82.193,57.999,,65.435,70.57,,,,,,,85.01,,93.784,115.523,82.8,,,97.837,140.292,,,112.471,80.766,101.68,,219.207,,136.217,,61.347,,64.245,76.979,55.27,,,,,,,,,,,,217.635,,,74.509,97.787,70.896,89.305,60.002,61.986,,59.787,64.631,,61.795,67.896,64.067,134.942,,125.06,67.162,69.26,69.844,64.595,65.334,164.97,,,79.129,119.191,,61.513,,61.103,60.84,66.983
Jan 14 2018,74.582,,,,,,,,,,,73.84,,72.958,83.184,63.636,60.067,,66.982,83.481,81.904,,,,,,95.166,,84.855,113.809,,75.072,,97.298,147.013,96.91,,,79.151,,,204.061,,140.318,,61.833,,65.356,,,,,,,,,,,,,,215.837,,61.267,76.818,,68.843,,59.93,62.275,,62.831,60.601,,64.128,67.697,,133.204,125.998,119.848,63.369,,68.344,66.644,62.915,148.276,,,81.344,124.913,84.984,61.528,,62.03,63.25,
Jan 15 2018,76.594,,,,,,,,,,,83.46,125.239,78.77,81.273,,61.155,,68.086,,66.934,,,,,,80.13,,85.137,90.846,111.632,73.8,,95.702,152.887,93.45,,124.7,85.905,,,208.035,,142.03,,64.351,,61.964,71.596,,,,,,,,,,,,,189.204,,61.523,74.609,100.428,70.815,62.008,61.241,61.587,57.589,52.18,61.218,,60.978,72.552,,140.515,125.137,120.791,,,63.396,69.921,67.154,173.491,,,73.323,110.097,80.5,,,64.54,73.0,68.44
Jan 16 2018,77.38,,,,,,,,,,,67.99,,82.366,86.008,79.6,61.77,107.603,65.099,92.581,,,,,,,79.071,,88.81,90.85,,72.574,,97.188,148.542,99.238,,,90.074,131.257,,222.488,195.35,139.036,,56.884,,63.013,,,,,,,,,,,,,,206.814,,63.336,74.257,,68.002,,62.732,61.461,53.42,,55.004,,63.459,61.802,61.17,142.024,,119.448,70.376,93.61,56.31,62.574,67.834,150.334,,,76.794,,65.831,63.503,,64.401,64.447,
Jan 17 2018,76.548,,,,,,,,,,,80.085,,79.093,80.015,83.671,58.509,,69.225,,,,,,,,92.493,,82.344,97.183,120.007,75.565,,98.935,138.941,,,118.794,85.378,,,228.107,,138.338,,,,63.38,,68.712,,,,,,,,,,,,208.348,,60.7,72.66,91.688,71.797,60.979,63.103,62.968,66.345,58.195,,,61.397,71.685,65.857,145.42,90.847,116.602,69.707,,65.884,68.839,66.421,162.35,,,78.86,114.991,80.227,64.122,,63.404,71.162,
Jan 18 2018,80.028,,,,,,,,,,,,,77.371,86.939,,63.332,,64.946,,72.476,,,,,,,,98.073,90.862,87.927,76.847,,99.458,125.424,79.303,,104.94,84.107,,,206.035,,142.697,124.349,54.352,,65.459,59.376,70.218,,,,,,,,,,,,199.707,202.102,,72.024,92.856,73.279,76.678,60.881,61.164,62.085,,66.041,,63.634,69.527,64.924,140.053,,122.432,,,69.454,69.194,64.464,159.495,,,77.908,106.034,,,,60.988,73.97,63.194
Jan 19 2018,81.511,,,,,,,,,,,78.477,,78.157,87.719,80.158,62.606,,67.905,,84.413,,,,,,84.548,,84.062,104.145,86.046,63.455,,96.591,146.91,103.5,74.85,110.101,87.88,,93.417,204.092,,143.14,,56.251,,63.48,70.431,,,,,,,,,,,,,201.324,229.995,,71.906,91.2,72.223,,,59.189,61.185,65.365,57.403,,63.436,69.121,67.874,138.701,106.3,127.525,64.786,,60.626,69.071,57.235,168.524,165.021,,85.066,,83.937,65.027,,62.451,,
Jan 20 2018,83.296,,,,,,,,,,,74.191,132.898,81.692,85.25,69.677,61.69,,66.583,69.407,70.321,,,,,,82.303,,88.463,92.168,,76.236,,97.92,161.33,,,101.981,86.108,88.228,,210.305,235.249,147.822,,53.612,,61.161,70.772,44.81,,,,,,,,,,,,199.267,234.761,68.51,71.813,92.819,70.073,77.35,61.479,61.104,66.679,56.49,63.507,,63.738,71.643,60.344,146.262,120.011,129.455,65.743,,64.864,74.0,67.023,158.853,140.639,,81.134,,,57.459,,62.42,80.399,58.996
Jan 21 2018,82.111,,,,,,,,,,,77.472,142.0,79.048,89.36,81.57,64.441,,65.853,77.242,55.04,,,,,,82.129,,81.354,94.268,87.683,77.353,,99.453,,101.568,,118.445,92.0,105.969,,208.533,229.997,142.846,,57.14,,60.441,72.153,67.08,,,,,,,,,,,,211.438,,66.205,74.686,85.208,72.751,,55.28,61.165,,62.911,63.6,,65.1,73.379,,149.61,103.282,127.549,68.275,92.0,63.944,67.064,70.113,154.871,,,78.467,,84.803,62.002,,62.388,63.99,67.27
Jan 22 2018,84.549,,,,,,,,,,,73.192,,79.972,,,,,66.959,,78.271,,,,,,90.011,117.144,95.205,94.145,,72.455,,102.154,151.421,84.383,74.504,95.596,87.672,85.151,,218.319,,140.764,,58.802,,63.249,71.384,82.967,,,,,,,,,,,,224.525,,,74.733,92.444,68.317,,,61.754,61.67,70.333,,,64.613,,68.998,129.429,119.691,124.188,,,67.565,66.306,64.29,143.018,134.98,,86.001,,,63.607,,63.475,71.654,
Jan 23 2018,78.806,,,,,,,,,,,,142.16,83.871,85.953,82.002,53.884,,64.137,78.845,77.347,,,,,,,,84.881,98.982,80.724,70.168,,96.782,234.539,,,109.559,90.124,100.556,95.955,231.883,,139.382,,63.113,,63.493,57.663,,,,,,,,,,,,,,183.16,64.737,75.297,93.55,69.712,,61.54,62.335,65.044,,,,60.78,65.835,58.464,133.686,,121.123,,,66.394,62.619,57.034,157.153,,,84.122,114.094,84.095,60.477,,61.967,67.363,
Jan 24 2018,85.19,,,,,,,,,,,,,85.33,87.859,82.933,66.601,,65.909,,,,,,,,87.0,,89.529,,80.606,67.355,,95.297,147.986,112.715,71.06,118.291,94.87,,,226.625,,139.605,,,,59.348,,,,,,,,,,,,,,223.81,185.012,,74.062,86.242,70.192,,63.383,64.342,,53.737,65.668,,62.477,66.105,65.603,142.282,115.54,123.989,64.33,92.0,58.989,67.495,63.577,152.881,,,76.194,108.094,,63.743,,59.349,61.259,
Jan 25 2018,86.025,,,,,,,,,,,85.285,,83.156,,84.244,56.322,,67.14,79.739,59.048,,,,,,88.402,,87.433,106.454,90.792,70.667,,101.115,,,,125.976,85.672,,,238.698,284.57,138.435,175.122,60.306,,65.584,,,,,,,,,,,,,,220.41,,69.021,73.071,92.101,71.291,80.632,65.226,62.878,65.579,,,,65.078,61.325,69.12,139.899,,113.265,,,63.455,71.104,64.331,151.086,,,78.172,121.44,89.9,62.446,,64.904,62.066,70.45
Jan 26 2018,83.767,,,,,,,,,,,76.103,,79.445,91.951,69.75,59.661,,67.19,,68.163,,,,,,93.2,,89.451,102.286,86.94,,,102.293,158.515,,,,87.636,98.244,,299.116,,141.996,,64.23,,62.568,,,,,,,,,,,,,,212.271,,63.383,76.947,88.53,72.16,,,62.86,68.122,57.415,54.0,,64.28,68.655,60.0,139.545,110.0,126.821,71.94,,69.621,74.259,65.918,162.463,,,81.587,95.48,,,,65.643,68.67,70.672
Jan 27 2018,79.716,,,,,,,,,,,72.13,,83.168,85.054,58.896,58.651,,66.394,77.026,68.22,,,,,,90.0,,88.934,96.395,88.009,76.863,,96.671,166.772,1.127,,107.33,78.49,91.134,,206.593,,138.657,,60.66,,63.371,,56.63,,,,,,,,,,,,226.737,,67.24,78.823,85.362,68.732,,,60.524,63.409,54.142,61.795,142.627,64.139,73.592,57.741,156.153,115.522,125.057,,78.948,66.435,58.97,63.937,160.898,,,79.925,,69.0,62.889,,66.462,67.608,70.56
Jan 28 2018,82.028,,,,,,,,,,,75.091,,81.795,,77.497,65.057,,67.52,73.748,,,,,,,74.77,,51.735,94.826,99.663,77.622,,101.929,112.413,98.421,,105.988,92.86,100.246,86.83,219.014,287.499,134.152,,60.41,,63.641,67.06,,,,,,,,,,,,,200.763,,,72.843,98.146,67.399,,63.276,61.985,57.9,,59.798,,64.036,74.44,65.585,155.249,116.731,129.798,61.749,,64.571,63.305,64.278,155.202,,,85.91,119.825,84.002,61.331,,63.502,73.456,
Jan 29 2018,81.653,,,,,,,,,,,75.31,130.473,76.651,90.114,69.0,63.692,,67.654,81.839,69.261,,,,,,89.405,,79.735,97.041,72.631,,,92.793,154.053,,,118.88,83.665,106.299,,244.593,,140.96,,,,63.293,61.518,75.788,,,,,,,,,,,,200.116,,67.403,73.553,97.071,73.835,74.013,65.057,62.681,,65.48,,,63.418,68.22,62.253,147.833,,129.203,,,65.21,68.119,64.001,165.417,,,78.041,94.806,,65.162,,62.522,,
Jan 30 2018,77.621,,,,,,,,,,,81.46,,80.71,80.717,,63.311,84.468,66.422,,,,,,,,86.167,,80.86,274.105,94.04,73.406,,95.487,160.946,,100.81,111.931,89.836,85.967,83.968,220.382,,137.946,,,,66.34,72.006,,,,,,,,,,,,,201.37,,67.28,78.092,89.586,70.842,73.395,53.104,60.657,58.029,62.488,57.385,,69.093,67.731,,134.009,113.264,126.445,66.903,,67.677,68.641,63.746,156.619,,,79.643,120.0,69.0,,,64.513,67.994,
Jan 31 2018,80.437,,,,,,,,,,,76.796,,80.295,,91.621,66.833,,69.917,82.403,71.507,,,,,,,171.652,86.554,93.45,91.373,76.726,,103.239,163.001,,,114.923,95.855,97.312,,215.635,,136.329,149.997,62.18,109.61,60.448,71.462,,,,,,,,,,,,,204.684,221.95,65.368,77.643,112.681,68.806,,60.441,63.15,,64.288,62.682,,60.868,74.208,,149.856,121.844,128.378,65.626,98.272,62.767,71.882,64.83,163.294,,,88.655,119.682,,64.931,,61.449,71.198,69.0
Feb 01 2018,79.807,,,,,,,,,,,80.653,,81.103,84.925,88.213,67.435,,67.821,,,,,,,,88.709,,,102.531,84.456,72.91,,98.32,146.8,,,124.38,98.305,98.168,94.3,230.572,,143.876,123.473,62.769,,67.061,74.336,63.66,,,,,,,,,,,,206.858,,68.997,77.333,,68.884,,61.5,62.879,,64.865,62.218,,63.905,79.087,,152.147,126.5,130.053,,,66.328,69.83,68.929,162.773,,,80.451,97.424,84.059,64.971,,61.708,70.073,
Feb 02 2018,81.189,,,,,,,,,,,84.061,,77.527,86.485,70.0,58.133,,70.29,81.799,74.997,,,,,,84.174,,94.375,151.811,83.381,77.612,,103.145,134.048,111.82,,115.77,96.662,118.88,96.545,243.696,,139.592,124.393,67.042,,66.437,71.994,,,,,,,,,,,,,206.122,,64.37,72.411,106.167,71.039,,57.501,58.146,64.37,60.491,61.014,,62.886,,66.776,145.387,,123.507,57.499,,70.687,71.639,63.569,155.117,,,82.367,97.405,83.47,62.203,,63.665,72.989,68.299
Feb 03 2018,82.674,,,,,,,,,,,74.425,,80.912,91.158,71.37,,,69.864,88.886,,,,,,,,,91.532,111.202,93.36,71.225,,104.364,139.309,,,122.997,89.559,89.62,83.726,236.503,,131.672,,62.238,,62.582,70.278,63.761,,,,,,,,,,,,218.871,,66.358,72.194,,73.339,,67.55,93.357,54.68,,55.73,,61.675,81.376,64.13,146.66,107.219,132.82,58.05,,66.161,67.961,65.805,159.851,,,83.605,116.657,83.734,58.479,,65.577,70.153,65.524
Feb 04 2018,83.646,,,,,,,,,,,81.281,103.5,76.525,79.088,74.368,529.977,,69.083,,74.81,,,,,,93.027,,86.725,200.007,97.576,76.406,,98.512,163.34,105.814,,101.369,89.698,91.428,76.77,253.07,,131.637,,62.238,,65.05,64.342,57.259,,,,,,,,,,,,212.089,,68.809,74.689,104.0,71.212,,317.5,218.626,61.151,,66.791,,63.108,,67.254,149.721,111.488,129.284,70.768,,68.943,73.389,135.025,164.694,,,81.217,97.311,83.834,101.51,,64.589,,58.55
Feb 05 2018,80.539,,,,,,,,,,,,120.0,77.406,77.593,78.494,419.455,,67.355,83.2,70.466,,,,,,,,90.45,103.96,,,,99.461,134.46,,,,91.915,112.78,,347.916,270.25,142.745,154.528,67.852,,189.587,71.343,,,,,,,,,,,,,210.452,,68.953,72.72,100.0,74.518,,62.93,188.394,,68.664,59.47,,64.394,,226.765,145.635,125.572,117.716,69.266,,65.911,75.743,,154.508,135.989,,74.014,,,57.391,,295.169,77.706,69.704
Feb 06 2018,80.506,,,,,,,,,,,89.941,,82.117,83.506,81.286,,,70.629,,,,,,,,,169.1,80.89,100.55,94.623,77.436,,98.963,143.79,83.26,,118.253,,117.023,96.953,108.984,171.23,144.469,,65.815,,64.19,72.202,,,,,,,,,,,,,207.588,,,75.809,102.107,75.972,,,62.947,,,65.351,,68.17,66.519,60.11,120.0,,126.784,66.134,,67.719,65.754,66.895,152.315,,,74.458,115.297,,66.38,,67.346,73.694,64.415
Feb 07 2018,84.157,,,,,,,,,,,,,80.652,82.76,79.671,50.88,,66.466,88.873,77.287,,,,,,91.833,,85.717,105.843,70.421,78.48,,93.371,,104.378,,,89.425,,100.413,239.74,274.617,139.311,,65.971,,68.167,74.532,,,,,,,,,,,,,230.818,,60.003,74.168,101.0,73.749,,,65.225,,56.868,65.003,,64.261,70.587,,141.16,124.25,129.359,64.175,,69.214,68.156,64.594,166.992,195.581,,77.259,98.0,,,,67.074,69.538,58.99
Feb 08 2018,78.69,,,,,,,,,,,77.207,,75.58,80.455,,,,68.034,88.77,,,,,,,,,86.904,110.567,81.343,81.905,,98.059,152.617,,,121.692,89.802,90.65,83.213,228.265,,136.99,,67.786,,65.89,70.865,,,,,,,,,,,,,222.628,,62.754,76.237,102.236,72.94,,55.462,60.787,61.018,,66.902,,68.763,71.483,68.895,146.575,120.742,130.575,69.382,,70.136,73.463,65.233,157.878,,,81.952,114.386,,65.348,,63.492,68.267,
Feb 09 2018,83.708,,,,,,,,,,,74.185,,80.327,89.435,78.183,50.758,,68.151,90.0,67.727,,,,,,92.717,170.0,91.197,105.225,93.702,73.7,,95.23,129.75,110.358,,,86.177,90.65,,333.068,229.999,135.596,,63.49,,65.475,75.143,69.554,,,,,,,,,,,,220.855,,57.423,74.289,,74.16,,69.307,62.815,67.489,,60.572,,64.34,61.632,,142.721,120.289,134.596,70.663,,67.716,76.166,69.333,157.919,,,75.938,113.935,68.17,,,64.432,64.825,
Feb 10 2018,82.953,,,,,,,,,,,72.041,,75.275,88.291,72.92,66.033,,64.085,,,,,,,,,111.556,87.763,105.969,80.09,,,92.156,151.178,,,99.51,86.222,94.961,97.029,412.005,,139.828,,68.71,,66.456,76.703,56.84,,,,,,,,,,,,212.044,,67.086,75.993,98.99,74.132,85.822,,63.34,66.399,,,,64.872,69.132,61.324,130.729,,125.578,67.196,,61.956,75.357,64.199,159.514,,,85.074,104.967,81.103,,,63.858,68.535,57.541
Feb 11 2018,83.722,,,,,,,,,,,81.8,96.816,71.58,78.56,75.637,,,68.048,,76.97,,,,,,92.415,,90.805,103.008,76.769,81.885,,105.447,137.413,,63.225,,87.154,96.62,74.968,219.604,181.953,146.019,,62.23,,64.673,,69.38,,,,,,,,,,,,204.372,,67.387,75.772,14.079,71.792,,61.23,58.641,67.463,,65.358,,62.29,71.057,70.365,146.153,,128.482,,85.88,65.357,61.832,68.209,154.744,,,81.394,,,60.044,,61.246,67.788,
Feb 12 2018,80.9,,,,,,,,,,,84.187,,79.46,83.908,78.766,64.728,,68.522,,,,,,,,91.22,,85.303,,79.306,,,95.807,151.6,,63.36,118.436,85.161,96.04,83.489,378.645,168.95,138.68,,62.23,,63.908,,,,,,,,,,,,,,208.012,,70.844,72.227,105.0,70.624,,65.058,66.155,69.0,55.106,63.662,,64.99,78.954,,140.262,,132.496,59.018,,66.661,71.177,65.621,162.072,,,77.844,,,65.824,,61.393,68.556,
Feb 13 2018,79.932,,,,,,,,,,,70.012,126.223,78.723,86.19,76.252,63.547,117.459,66.947,,,,,,,,,,91.47,96.501,81.52,79.742,,99.821,149.867,,80.009,113.387,89.251,94.364,,204.869,228.804,145.833,,61.604,,67.659,70.427,58.315,,,,,,,,,,,,210.917,,62.654,73.407,107.221,69.271,73.493,,62.02,,,63.557,,65.843,,,144.807,124.619,125.199,68.553,,60.749,56.403,67.207,155.4,137.994,,79.878,120.842,,,,65.558,70.411,
Feb 14 2018,79.13,,,,,,,,,,,73.658,122.335,76.618,90.24,81.239,57.078,,66.155,92.51,64.906,,,,,,,,88.734,112.942,87.85,,,106.428,,99.317,88.882,108.88,95.157,102.803,,205.482,251.198,133.74,172.5,64.67,,65.589,73.18,,,,,,,,,,,,,216.679,,59.413,77.742,,69.32,,59.792,60.379,59.718,58.687,,,63.59,70.782,,137.721,105.18,122.734,,,66.466,67.852,59.062,160.813,,,83.294,120.945,,,,66.072,,
Feb 15 2018,81.856,,,,,,,,,,,72.046,98.208,79.688,79.303,75.148,61.503,,68.1,83.178,,,,,,,,98.823,89.953,108.75,75.849,,,91.494,,106.145,,102.975,69.0,107.979,,219.974,,137.12,,,,64.382,72.139,69.877,,,,,,,,,,,,209.682,,,78.366,88.301,71.857,,63.305,61.35,63.687,62.754,65.619,,64.476,77.894,63.772,135.132,,122.958,69.521,,62.918,66.875,68.308,163.02,,,80.345,116.91,,63.445,,64.043,73.594,
Feb 16 2018,84.155,,,,,,,,,,,77.118,,79.342,83.353,74.262,60.0,,67.284,51.503,78.968,,,,,,92.77,,90.275,107.474,89.154,78.664,,102.636,152.98,,,113.22,82.962,107.571,,196.5,943.121,138.471,173.327,63.673,,64.177,73.6,70.17,,,,,,,,,,,,195.877,181.155,,78.226,103.65,75.073,,56.765,61.879,68.039,62.255,60.65,124.724,62.933,,62.001,143.53,,122.804,63.654,,64.732,67.681,68.937,152.164,,,78.49,104.709,71.484,62.178,,62.655,69.006,60.918
Feb 17 2018,82.955,,,,,,,,,,,75.906,125.69,76.28,89.379,66.503,65.657,,68.168,,,,,,,,121.61,,88.549,114.572,83.775,78.178,,111.644,,101.98,,102.73,81.934,92.699,94.876,223.967,,143.023,,64.28,,61.92,70.998,70.388,,,,,,,,,,,,218.85,,63.099,75.761,104.905,64.487,,,60.447,62.76,,62.353,,63.081,61.956,60.974,140.077,120.36,127.463,67.5,,65.312,70.386,61.913,156.136,,,78.157,119.292,,58.711,,61.591,67.096,57.604
Feb 18 2018,80.234,,,,,,,,,,,,,82.141,86.95,73.93,504.606,,68.074,75.811,,,,,,,84.372,,88.763,95.566,,61.474,,101.056,140.374,111.826,,,84.4,103.089,98.677,205.498,,140.766,174.6,65.169,118.47,60.758,70.946,67.944,,,,,,,,,,,,205.969,,,73.663,97.735,65.887,,263.073,297.545,62.39,62.768,208.977,,206.461,66.06,58.763,144.659,125.0,131.499,62.39,,65.407,64.567,63.528,151.417,143.41,,82.121,98.0,,65.57,,179.706,67.57,63.954
Feb 19 2018,81.358,,,,,,,,,,,75.608,100.7,81.631,84.988,77.546,,,68.759,86.56,,,,,,,90.426,178.378,89.073,100.0,87.033,,,90.567,154.299,87.6,,97.234,93.088,96.087,84.371,205.582,,145.027,,221.705,,61.964,64.553,58.74,,,,,,,,,,,,212.367,,67.444,74.227,94.012,68.839,,66.09,104.994,,435.015,370.221,,63.628,70.078,67.95,137.575,,130.104,283.178,,64.974,67.705,64.535,156.39,,,80.401,109.165,,131.525,,167.988,69.629,64.77
Feb 20 2018,77.923,,,,,,,,,,,74.678,,75.497,85.122,75.842,,,64.258,82.313,,,,,,,,,86.049,101.011,79.42,,,95.61,,,,110.541,94.131,103.561,,218.993,255.58,136.605,,,,61.088,61.0,68.588,,,,,,,,,,,,206.226,,58.558,74.342,103.292,66.014,,56.79,60.963,,,58.109,,63.465,69.269,69.789,129.39,112.531,123.848,,,64.138,67.747,65.985,150.298,,,80.306,97.57,83.004,,,63.101,66.854,62.022
Feb 21 2018,76.873,,,,,,,,,,,77.588,86.42,81.766,75.573,80.722,55.199,,60.15,77.383,78.263,,,,,,94.009,,78.741,101.139,77.351,68.976,,98.497,126.017,,,,86.395,99.145,,217.185,,137.222,,,,61.837,,,,,,,,,,,,,,204.856,,64.074,76.78,94.413,68.745,,59.889,60.599,60.12,,,,62.951,70.667,,139.38,120.591,128.153,,,62.788,69.208,66.592,155.621,,,81.52,97.56,82.349,,,59.536,64.112,
Feb 22 2018,80.639,,,,,,,,,,,79.71,113.0,53.696,85.039,76.942,,,65.061,76.058,,,,,,,,,90.37,92.0,86.737,75.482,,100.776,,,97.75,109.19,97.91,,99.051,239.035,,136.442,154.204,49.079,,62.653,,,,,,,,,,,,,,191.987,,55.44,71.994,,69.325,,55.964,59.121,,,55.632,,62.714,67.935,56.53,135.993,,117.29,65.288,,64.712,64.111,,163.229,,,82.242,,75.317,55.48,,60.632,68.41,58.955
Feb 23 2018,77.187,,,,,,,,,,,84.41,113.285,81.891,84.085,73.079,,,63.415,,,,,,,,77.997,,81.74,96.095,84.374,66.883,,101.796,151.254,,,103.335,89.202,91.839,,220.662,221.17,143.058,155.251,60.7,,62.209,60.887,67.06,,,,,,,,,,,,209.878,,63.637,73.454,103.36,64.806,,63.385,60.144,60.251,,52.998,,62.766,73.235,,124.629,114.462,130.415,64.171,104.819,62.707,66.653,,155.313,,,85.957,96.293,73.072,62.692,,60.711,65.67,62.363
Feb 24 2018,81.081,,,,,,,,,,,,,82.172,83.01,75.505,,,65.286,,,,,,,,,,87.813,98.334,82.599,76.428,,97.214,,108.317,,107.857,88.87,91.42,,199.506,187.225,142.059,123.24,,,62.865,70.157,60.541,,,,,,,,,,,,195.512,,,79.108,107.65,69.243,,,61.465,63.576,55.2,63.068,,67.71,71.931,67.577,146.497,110.632,126.691,61.9,,62.767,68.597,65.56,157.153,125.725,,78.221,108.033,,62.868,,63.942,70.168,63.419
Feb 25 2018,77.716,,,,,,,,,,,83.648,,74.042,83.231,80.026,,,63.986,71.023,65.124,,,,,,83.63,153.46,88.389,141.29,85.039,,,94.614,125.958,,,108.946,88.784,102.27,,203.049,,139.114,,63.24,,62.421,64.853,64.236,,,,,,,,,,,,191.041,,66.501,68.825,,66.125,,57.009,60.933,66.847,61.065,63.582,,62.123,,,124.15,119.887,94.097,67.712,,67.706,67.023,60.539,157.933,,,81.292,115.176,76.299,61.108,,63.581,,64.686
Feb 26 2018,80.984,,,,,,,,,,,81.934,124.12,80.507,83.345,,62.661,,62.256,74.346,,,,,,,,,81.269,95.01,,68.962,,101.813,124.51,86.019,,110.101,88.209,,,212.75,230.0,139.864,,55.46,,64.961,,64.265,,,,,,,,,,,,204.074,,,74.046,95.836,65.379,,61.44,60.603,56.77,61.434,58.379,,61.005,68.458,63.151,136.929,115.035,122.727,,,65.881,70.391,64.575,161.639,,,76.321,109.234,82.2,64.663,,62.724,65.596,
Feb 27 2018,81.726,,,,,,,,,,,68.91,,82.118,,69.76,58.518,,63.491,78.579,,,,,,,,,81.302,88.596,96.492,74.35,,102.804,150.404,107.27,,,84.51,102.905,79.903,202.066,,144.686,160.011,,,60.007,,,,,,,,,,,,,,190.672,,29.335,72.407,104.36,70.293,72.74,,49.739,64.036,,63.91,,57.813,,63.123,140.72,,124.808,,,61.789,67.11,66.244,150.539,,,85.492,,63.25,60.013,,63.557,68.231,
Feb 28 2018,82.428,,,,,,,,,,,81.038,,82.899,84.723,71.957,62.327,,64.619,,67.291,,,,,,,,78.555,96.799,89.005,,,102.173,152.391,,,111.046,86.302,97.104,90.744,205.101,,147.876,,,,63.123,67.913,,,,,,,,,,,,,199.268,,62.983,74.639,96.158,69.759,,56.257,60.165,63.931,62.507,,,64.826,,68.563,126.111,,132.008,65.958,,68.284,73.082,63.854,155.271,154.517,,78.374,,82.958,60.513,,62.303,51.697,
Mar 01 2018,81.492,,,,,,,,,,,75.863,,79.744,88.84,78.009,62.849,,68.641,78.332,,,,,,,,,92.348,,70.69,81.058,,90.677,,107.783,,58.583,92.002,93.983,,225.504,,134.348,,63.25,,60.739,,63.252,,,,,,,,,,,,209.747,,,71.943,,67.767,65.418,64.213,61.885,64.597,60.535,57.213,,61.583,,,142.911,119.192,133.447,,,66.015,68.01,67.942,158.431,,,77.719,105.05,,61.972,,63.684,72.332,61.074
